Ticker, Title, Link, Holding, Weight
DRFD,Desjardins RI Developed ex-USA ex-Canada Multifactor - Low CO2 ETF - CAD,https://etfmarket.neo.inc/en/fund/DRFD,Carrefour,0.005
DRFD,Desjardins RI Developed ex-USA ex-Canada Multifactor - Low CO2 ETF - CAD,https://etfmarket.neo.inc/en/fund/DRFD,Sanofi SA,0.0048
DRFD,Desjardins RI Developed ex-USA ex-Canada Multifactor - Low CO2 ETF - CAD,https://etfmarket.neo.inc/en/fund/DRFD,National Grid PLC,0.0048
DRFD,Desjardins RI Developed ex-USA ex-Canada Multifactor - Low CO2 ETF - CAD,https://etfmarket.neo.inc/en/fund/DRFD,Koninklijke KPN NV,0.0048
DRFD,Desjardins RI Developed ex-USA ex-Canada Multifactor - Low CO2 ETF - CAD,https://etfmarket.neo.inc/en/fund/DRFD,Bunzl PLC,0.0047
CSD,iShares Short Duration High Income ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/CSD,iShares iBoxx $ High Yield Corp Bd ETF,0.0249
CSD,iShares Short Duration High Income ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/CSD,BURGER KING(RESTAURANT BRANDS INT) TL-B4,0.0187
CSD,iShares Short Duration High Income ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/CSD,Occidental Petroleum Corporation 8.5%,0.014
CSD,iShares Short Duration High Income ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/CSD,"TransDigm, Inc. 6.25%",0.0134
CSD,iShares Short Duration High Income ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/CSD,"CCO Holdings, LLC/ CCO Holdings Capital Corp. 4%",0.0127
CSD,iShares Short Duration High Income ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/CSD,Altice France Holdings S A 10.5%,0.012
CSD,iShares Short Duration High Income ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/CSD,TRANS UNION LLC TL-B5,0.0107
CSD,iShares Short Duration High Income ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/CSD,"United Air Lines, Inc. 4.38%",0.0105
CSD,iShares Short Duration High Income ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/CSD,Allied Universal Holdco LLC / Allied Universal Finance Corporation 6.63%,0.0102
CSD,iShares Short Duration High Income ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/CSD,FILTRATION GROUP CORP TL,0.0102
CSD,iShares Short Duration High Income ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/CSD,CHARTER COMMUNICATIONS OPERATING L TL-B1,0.0101
CSD,iShares Short Duration High Income ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/CSD,Zayo Group Holdings Inc 4%,0.0097
CSD,iShares Short Duration High Income ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/CSD,Clear Channel Outdoor Holdings Inc New 5.13%,0.0097
CSD,iShares Short Duration High Income ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/CSD,Clarios Global Lp 8.5%,0.0097
CSD,iShares Short Duration High Income ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/CSD,"American Airlines, Inc. 11.75%",0.0084
CSD,iShares Short Duration High Income ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/CSD,Verscend Escrow Corp 9.75%,0.0082
CSD,iShares Short Duration High Income ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/CSD,FirstEnergy Corp. 4.15%,0.0082
CSD,iShares Short Duration High Income ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/CSD,Caesars Entertainment Inc New 6.25%,0.008
CSD,iShares Short Duration High Income ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/CSD,DISH DBS Corporation 5.25%,0.0079
CSD,iShares Short Duration High Income ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/CSD,Uber Technologies Inc 7.5%,0.0078
CSD,iShares Short Duration High Income ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/CSD,Alliant Holdings Intermediate LLC/Alliant Holdings Co-Issuer Inc 6.75%,0.0077
CSD,iShares Short Duration High Income ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/CSD,Allied Universal Holdco LLC / Allied Universal Finance Corporation 9.75%,0.0076
CSD,iShares Short Duration High Income ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/CSD,CrownRock LP 5.63%,0.0074
CSD,iShares Short Duration High Income ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/CSD,Novelis Corporation 3.25%,0.0072
CSD,iShares Short Duration High Income ETF Hedged - CAD,https://etfmarket.neo.inc/en/fund/CSD,Lumen Technologies Inc 5.13%,0.007
QEM,AGFiQ Emerging Markets Equity ETF - CAD,https://etfmarket.neo.inc/en/fund/QEM,Taiwan Semiconductor Manufacturing Co Ltd,0.0935
QEM,AGFiQ Emerging Markets Equity ETF - CAD,https://etfmarket.neo.inc/en/fund/QEM,Samsung Electronics Co Ltd,0.065
QEM,AGFiQ Emerging Markets Equity ETF - CAD,https://etfmarket.neo.inc/en/fund/QEM,Tencent Holdings Ltd,0.0512
QEM,AGFiQ Emerging Markets Equity ETF - CAD,https://etfmarket.neo.inc/en/fund/QEM,iShares MSCI Saudi Arabia ETF,0.0413
QEM,AGFiQ Emerging Markets Equity ETF - CAD,https://etfmarket.neo.inc/en/fund/QEM,Xtrackers Harvest CSI 300 China A ETF,0.041
QEM,AGFiQ Emerging Markets Equity ETF - CAD,https://etfmarket.neo.inc/en/fund/QEM,Alibaba Group Holding Ltd Ordinary Shares,0.034
QEM,AGFiQ Emerging Markets Equity ETF - CAD,https://etfmarket.neo.inc/en/fund/QEM,Infosys Ltd,0.0212
QEM,AGFiQ Emerging Markets Equity ETF - CAD,https://etfmarket.neo.inc/en/fund/QEM,Hon Hai Precision Industry Co Ltd,0.0174
QEM,AGFiQ Emerging Markets Equity ETF - CAD,https://etfmarket.neo.inc/en/fund/QEM,ICICI Bank Ltd,0.0172
QEM,AGFiQ Emerging Markets Equity ETF - CAD,https://etfmarket.neo.inc/en/fund/QEM,Ping An Insurance (Group) Co. of China Ltd Class H,0.0158
QEM,AGFiQ Emerging Markets Equity ETF - CAD,https://etfmarket.neo.inc/en/fund/QEM,Tata Consultancy Services Ltd,0.0149
QEM,AGFiQ Emerging Markets Equity ETF - CAD,https://etfmarket.neo.inc/en/fund/QEM,NAVER Corp,0.0141
QEM,AGFiQ Emerging Markets Equity ETF - CAD,https://etfmarket.neo.inc/en/fund/QEM,Weichai Power Co Ltd Class H,0.0129
QEM,AGFiQ Emerging Markets Equity ETF - CAD,https://etfmarket.neo.inc/en/fund/QEM,SCG Packaging PCL Ordinary Shares,0.0121
QEM,AGFiQ Emerging Markets Equity ETF - CAD,https://etfmarket.neo.inc/en/fund/QEM,POSCO Holdings Inc,0.0121
QEM,AGFiQ Emerging Markets Equity ETF - CAD,https://etfmarket.neo.inc/en/fund/QEM,China Mengniu Dairy Co Ltd,0.0119
QEM,AGFiQ Emerging Markets Equity ETF - CAD,https://etfmarket.neo.inc/en/fund/QEM,ANTA Sports Products Ltd,0.0118
QEM,AGFiQ Emerging Markets Equity ETF - CAD,https://etfmarket.neo.inc/en/fund/QEM,PT Bank Central Asia Tbk,0.0114
QEM,AGFiQ Emerging Markets Equity ETF - CAD,https://etfmarket.neo.inc/en/fund/QEM,Postal Savings Bank Of China Co Ltd Shs -H- Unitary 144A/Reg S,0.0112
QEM,AGFiQ Emerging Markets Equity ETF - CAD,https://etfmarket.neo.inc/en/fund/QEM,Dino Polska SA,0.0111
QEM,AGFiQ Emerging Markets Equity ETF - CAD,https://etfmarket.neo.inc/en/fund/QEM,SBI Life Insurance Company Limited,0.0111
QEM,AGFiQ Emerging Markets Equity ETF - CAD,https://etfmarket.neo.inc/en/fund/QEM,Polski Koncern Naftowy ORLEN SA,0.0105
QEM,AGFiQ Emerging Markets Equity ETF - CAD,https://etfmarket.neo.inc/en/fund/QEM,SBI Cards and Payment Services Ltd Ordinary Shares,0.0103
QEM,AGFiQ Emerging Markets Equity ETF - CAD,https://etfmarket.neo.inc/en/fund/QEM,First Financial Holding Co Ltd,0.0102
QEM,AGFiQ Emerging Markets Equity ETF - CAD,https://etfmarket.neo.inc/en/fund/QEM,Meituan Class B,0.0102
FPR,First Asset Preferred Share ETF - Distributing - CAD,https://etfmarket.neo.inc/en/fund/FPR,Enbridge Inc Cum Red Pref Registered Shs Series -1-,0.0361
FPR,First Asset Preferred Share ETF - Distributing - CAD,https://etfmarket.neo.inc/en/fund/FPR,BCE Inc Cum.Conv.Red.1st Pfd Shs Series -AC-,0.0257
FPR,First Asset Preferred Share ETF - Distributing - CAD,https://etfmarket.neo.inc/en/fund/FPR,TransAlta Corp Cum Red First Pfd Shs Series -E-,0.0235
FPR,First Asset Preferred Share ETF - Distributing - CAD,https://etfmarket.neo.inc/en/fund/FPR,The Toronto-Dominion Bank,0.0221
FPR,First Asset Preferred Share ETF - Distributing - CAD,https://etfmarket.neo.inc/en/fund/FPR,Capital Power Corp Cum Pfd Shs Series -3-,0.0198
FPR,First Asset Preferred Share ETF - Distributing - CAD,https://etfmarket.neo.inc/en/fund/FPR,Capital Power Corp Cum Pfd Registered Shs Series -5-,0.018
FPR,First Asset Preferred Share ETF - Distributing - CAD,https://etfmarket.neo.inc/en/fund/FPR,Loblaw Companies Ltd B,0.0179
FPR,First Asset Preferred Share ETF - Distributing - CAD,https://etfmarket.neo.inc/en/fund/FPR,BCE Inc Pfd,0.0179
FPR,First Asset Preferred Share ETF - Distributing - CAD,https://etfmarket.neo.inc/en/fund/FPR,Citigroup Capital XIII Floating Rate Trust Pfd Secs Registered 2010-30.10.4,0.0176
FPR,First Asset Preferred Share ETF - Distributing - CAD,https://etfmarket.neo.inc/en/fund/FPR,Brookfield Renewable Partners LP FXDFR PRF PERPETUAL CAD 25 - Ser 13 Cls A,0.0175
CCDN,CI Canadian Equity Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CCDN,Royal Bank of Canada,0.0607
CCDN,CI Canadian Equity Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CCDN,The Toronto-Dominion Bank,0.0569
CCDN,CI Canadian Equity Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CCDN,Enbridge Inc,0.0383
CCDN,CI Canadian Equity Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CCDN,Bank of Nova Scotia,0.0335
CCDN,CI Canadian Equity Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CCDN,Canadian National Railway Co,0.0326
CCDN,CI Canadian Equity Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CCDN,Canadian Natural Resources Ltd,0.031
CCDN,CI Canadian Equity Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CCDN,Bank of Montreal,0.0289
CCDN,CI Canadian Equity Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CCDN,Brookfield Asset Management Inc,0.0288
CCDN,CI Canadian Equity Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CCDN,Canadian Pacific Railway Ltd,0.0272
CCDN,CI Canadian Equity Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CCDN,Suncor Energy Inc,0.0236
CCDN,CI Canadian Equity Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CCDN,TC Energy Corp,0.0232
CCDN,CI Canadian Equity Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CCDN,Nutrien Ltd,0.0221
CCDN,CI Canadian Equity Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CCDN,Canadian Imperial Bank of Commerce,0.0204
CCDN,CI Canadian Equity Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CCDN,BCE Inc,0.0203
CCDN,CI Canadian Equity Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CCDN,Shopify Inc,0.0175
CCDN,CI Canadian Equity Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CCDN,Alimentation Couche-Tard Inc,0.0152
CCDN,CI Canadian Equity Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CCDN,Barrick Gold Corp,0.0149
CCDN,CI Canadian Equity Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CCDN,Manulife Financial Corp,0.0147
CCDN,CI Canadian Equity Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CCDN,TELUS Corp,0.0141
CCDN,CI Canadian Equity Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CCDN,Waste Connections Inc,0.0134
CCDN,CI Canadian Equity Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CCDN,Constellation Software Inc,0.0129
CCDN,CI Canadian Equity Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CCDN,Cenovus Energy Inc,0.0129
CCDN,CI Canadian Equity Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CCDN,Sun Life Financial Inc,0.0117
CCDN,CI Canadian Equity Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CCDN,Franco-Nevada Corp,0.011
CCDN,CI Canadian Equity Index ETF - CAD,https://etfmarket.neo.inc/en/fund/CCDN,National Bank of Canada,0.0106
BITI,Horizons BetaPro Inverse Bitcoin ETF - CAD,https://etfmarket.neo.inc/en/fund/BITI,--,
BITI,Horizons BetaPro Inverse Bitcoin ETF - CAD,https://etfmarket.neo.inc/en/fund/BITI,--,
BITI,Horizons BetaPro Inverse Bitcoin ETF - CAD,https://etfmarket.neo.inc/en/fund/BITI,--,
PZW,Invesco FTSE RAFI Global Small-Mid ETF - CAD,https://etfmarket.neo.inc/en/fund/PZW,Invesco FTSE RAFI Dev Mkts ex-US S/M ETF,0.4963
PZW,Invesco FTSE RAFI Global Small-Mid ETF - CAD,https://etfmarket.neo.inc/en/fund/PZW,Invesco FTSE RAFI US 1500 Small-Mid ETF,0.496
QXM,CI Morningstar National Bank Qu̩bec Index ETF - CAD,https://etfmarket.neo.inc/en/fund/QXM,CGI Inc,0.0574
QXM,CI Morningstar National Bank Qu̩bec Index ETF - CAD,https://etfmarket.neo.inc/en/fund/QXM,National Bank of Canada,0.0559
QXM,CI Morningstar National Bank Qu̩bec Index ETF - CAD,https://etfmarket.neo.inc/en/fund/QXM,Alimentation Couche-Tard Inc,0.0556
QXM,CI Morningstar National Bank Qu̩bec Index ETF - CAD,https://etfmarket.neo.inc/en/fund/QXM,Dollarama Inc,0.054
QXM,CI Morningstar National Bank Qu̩bec Index ETF - CAD,https://etfmarket.neo.inc/en/fund/QXM,BCE Inc,0.053
QXM,CI Morningstar National Bank Qu̩bec Index ETF - CAD,https://etfmarket.neo.inc/en/fund/QXM,Metro Inc,0.0527
QXM,CI Morningstar National Bank Qu̩bec Index ETF - CAD,https://etfmarket.neo.inc/en/fund/QXM,Power Corporation of Canada,0.0522
QXM,CI Morningstar National Bank Qu̩bec Index ETF - CAD,https://etfmarket.neo.inc/en/fund/QXM,Canadian National Railway Co,0.049
QXM,CI Morningstar National Bank Qu̩bec Index ETF - CAD,https://etfmarket.neo.inc/en/fund/QXM,WSP Global Inc,0.0483
QXM,CI Morningstar National Bank Qu̩bec Index ETF - CAD,https://etfmarket.neo.inc/en/fund/QXM,CAE Inc,0.0466
QXM,CI Morningstar National Bank Qu̩bec Index ETF - CAD,https://etfmarket.neo.inc/en/fund/QXM,TFI International Inc,0.0401
QXM,CI Morningstar National Bank Qu̩bec Index ETF - CAD,https://etfmarket.neo.inc/en/fund/QXM,Air Canada,0.0369
QXM,CI Morningstar National Bank Qu̩bec Index ETF - CAD,https://etfmarket.neo.inc/en/fund/QXM,Gildan Activewear Inc,0.0346
QXM,CI Morningstar National Bank Qu̩bec Index ETF - CAD,https://etfmarket.neo.inc/en/fund/QXM,iA Financial Corp Inc,0.033
QXM,CI Morningstar National Bank Qu̩bec Index ETF - CAD,https://etfmarket.neo.inc/en/fund/QXM,Saputo Inc,0.0287
QXM,CI Morningstar National Bank Qu̩bec Index ETF - CAD,https://etfmarket.neo.inc/en/fund/QXM,Quebecor Inc,0.0216
QXM,CI Morningstar National Bank Qu̩bec Index ETF - CAD,https://etfmarket.neo.inc/en/fund/QXM,SNC-Lavalin Group Inc,0.0207
QXM,CI Morningstar National Bank Qu̩bec Index ETF - CAD,https://etfmarket.neo.inc/en/fund/QXM,Lightspeed Commerce Inc,0.0203
QXM,CI Morningstar National Bank Qu̩bec Index ETF - CAD,https://etfmarket.neo.inc/en/fund/QXM,Bausch Health Companies Inc,0.0194
QXM,CI Morningstar National Bank Qu̩bec Index ETF - CAD,https://etfmarket.neo.inc/en/fund/QXM,Boralex Inc,0.0184
QXM,CI Morningstar National Bank Qu̩bec Index ETF - CAD,https://etfmarket.neo.inc/en/fund/QXM,Nuvei Corp,0.0182
QXM,CI Morningstar National Bank Qu̩bec Index ETF - CAD,https://etfmarket.neo.inc/en/fund/QXM,BRP Inc,0.0172
QXM,CI Morningstar National Bank Qu̩bec Index ETF - CAD,https://etfmarket.neo.inc/en/fund/QXM,Turquoise Hill Resources Ltd,0.0164
QXM,CI Morningstar National Bank Qu̩bec Index ETF - CAD,https://etfmarket.neo.inc/en/fund/QXM,Innergex Renewable Energy Inc,0.0122
QXM,CI Morningstar National Bank Qu̩bec Index ETF - CAD,https://etfmarket.neo.inc/en/fund/QXM,Bombardier Inc,0.0116
ETHH.B,Purpose Ether ETF - CAD,https://etfmarket.neo.inc/en/fund/ETHH.B,--,
ETHH.B,Purpose Ether ETF - CAD,https://etfmarket.neo.inc/en/fund/ETHH.B,--,
ETHH.B,Purpose Ether ETF - CAD,https://etfmarket.neo.inc/en/fund/ETHH.B,--,
HXX,Horizons Europe 50 Index ETF - CAD,https://etfmarket.neo.inc/en/fund/HXX,Trs R Europe 50 Index P Eur001m,0.0674
HXX,Horizons Europe 50 Index ETF - CAD,https://etfmarket.neo.inc/en/fund/HXX,Trs R Europe 50 Index P Eur001m,0.0122
HXX,Horizons Europe 50 Index ETF - CAD,https://etfmarket.neo.inc/en/fund/HXX,Trs R Europe 50 Index P Eur001m,0
HXX,Horizons Europe 50 Index ETF - CAD,https://etfmarket.neo.inc/en/fund/HXX,Trs R Europe 50 Index P Eur001m,0
HXX,Horizons Europe 50 Index ETF - CAD,https://etfmarket.neo.inc/en/fund/HXX,Trs R Europe 50 Index P Eur001m,0
HXX,Horizons Europe 50 Index ETF - CAD,https://etfmarket.neo.inc/en/fund/HXX,Trs R Europe 50 Index P Eur001m,0
HXX,Horizons Europe 50 Index ETF - CAD,https://etfmarket.neo.inc/en/fund/HXX,Trs R Europe 50 Index P Eur001m,0
HXX,Horizons Europe 50 Index ETF - CAD,https://etfmarket.neo.inc/en/fund/HXX,Trs R Europe 50 Index P Eur001m,-0.004
HXX,Horizons Europe 50 Index ETF - CAD,https://etfmarket.neo.inc/en/fund/HXX,Trs R Europe 50 Index P Eur001m,-0.006
HXX,Horizons Europe 50 Index ETF - CAD,https://etfmarket.neo.inc/en/fund/HXX,Trs R Europe 50 Index P Eur001m,-0.0122
HIU,Horizons BetaPro S&P 500 Daily Inverse ETF - CAD,https://etfmarket.neo.inc/en/fund/HIU,TRS S&P 500 TR CAD,1
FLUR,Franklin FTSE Europe ex U.K. Index ETF - Distributing - CAD,https://etfmarket.neo.inc/en/fund/FLUR,,
HXH,Horizons CDN High Dividend Index ETF - CAD,https://etfmarket.neo.inc/en/fund/HXH,Trs R Solhxh P Cdor01,0.383
HXH,Horizons CDN High Dividend Index ETF - CAD,https://etfmarket.neo.inc/en/fund/HXH,Trs R Solhxh Index P Usd Fixed Rate,0.0171
HXH,Horizons CDN High Dividend Index ETF - CAD,https://etfmarket.neo.inc/en/fund/HXH,Trs R Solhxh P Cdor01,0.0047
HXH,Horizons CDN High Dividend Index ETF - CAD,https://etfmarket.neo.inc/en/fund/HXH,Trs R Solhxh Index P Usd Fixed Rate,0.003
HXH,Horizons CDN High Dividend Index ETF - CAD,https://etfmarket.neo.inc/en/fund/HXH,Trs R Solhxh P Cdor01,0.0025
HXH,Horizons CDN High Dividend Index ETF - CAD,https://etfmarket.neo.inc/en/fund/HXH,Trs R Solhxh P Cdor01,0.0025
HXH,Horizons CDN High Dividend Index ETF - CAD,https://etfmarket.neo.inc/en/fund/HXH,Trs R Solhxh Index P Usd Fixed Rate,0
HXH,Horizons CDN High Dividend Index ETF - CAD,https://etfmarket.neo.inc/en/fund/HXH,Trs R Solhxh Index P Usd Fixed Rate,0
HXH,Horizons CDN High Dividend Index ETF - CAD,https://etfmarket.neo.inc/en/fund/HXH,Trs R Solhxh P Cdor01,0
HXH,Horizons CDN High Dividend Index ETF - CAD,https://etfmarket.neo.inc/en/fund/HXH,Trs R Solhxh P Cdor01,0
HXH,Horizons CDN High Dividend Index ETF - CAD,https://etfmarket.neo.inc/en/fund/HXH,Trs R Solhxh P Cdor01,0
HXH,Horizons CDN High Dividend Index ETF - CAD,https://etfmarket.neo.inc/en/fund/HXH,Trs R Solhxh P Cdor01,0
HXH,Horizons CDN High Dividend Index ETF - CAD,https://etfmarket.neo.inc/en/fund/HXH,Trs R Solhxh P Cdor01,0
HXH,Horizons CDN High Dividend Index ETF - CAD,https://etfmarket.neo.inc/en/fund/HXH,Trs R Solhxh P Cdor01,0
RPS,Purpose Canadian Preferred Share Fund ETF - CAD Hedged,https://etfmarket.neo.inc/en/fund/RPS,,
ESGE,BMO MSCI EAFE ESG Leaders Index ETF - CAD,https://etfmarket.neo.inc/en/fund/ESGE,Roche Holding AG,0.0314
ESGE,BMO MSCI EAFE ESG Leaders Index ETF - CAD,https://etfmarket.neo.inc/en/fund/ESGE,ASML Holding NV,0.0308
ESGE,BMO MSCI EAFE ESG Leaders Index ETF - CAD,https://etfmarket.neo.inc/en/fund/ESGE,AstraZeneca PLC,0.0269
ESGE,BMO MSCI EAFE ESG Leaders Index ETF - CAD,https://etfmarket.neo.inc/en/fund/ESGE,Novo Nordisk A/S Class B,0.0245
ESGE,BMO MSCI EAFE ESG Leaders Index ETF - CAD,https://etfmarket.neo.inc/en/fund/ESGE,TotalEnergies SE,0.0193
ESGE,BMO MSCI EAFE ESG Leaders Index ETF - CAD,https://etfmarket.neo.inc/en/fund/ESGE,HSBC Holdings PLC,0.0179
ESGE,BMO MSCI EAFE ESG Leaders Index ETF - CAD,https://etfmarket.neo.inc/en/fund/ESGE,Commonwealth Bank of Australia,0.0168
ESGE,BMO MSCI EAFE ESG Leaders Index ETF - CAD,https://etfmarket.neo.inc/en/fund/ESGE,AIA Group Ltd,0.0164
ESGE,BMO MSCI EAFE ESG Leaders Index ETF - CAD,https://etfmarket.neo.inc/en/fund/ESGE,Unilever PLC,0.0162
ESGE,BMO MSCI EAFE ESG Leaders Index ETF - CAD,https://etfmarket.neo.inc/en/fund/ESGE,Sony Group Corp,0.0156
ESGE,BMO MSCI EAFE ESG Leaders Index ETF - CAD,https://etfmarket.neo.inc/en/fund/ESGE,GSK PLC,0.0146
ESGE,BMO MSCI EAFE ESG Leaders Index ETF - CAD,https://etfmarket.neo.inc/en/fund/ESGE,SAP SE,0.0137
ESGE,BMO MSCI EAFE ESG Leaders Index ETF - CAD,https://etfmarket.neo.inc/en/fund/ESGE,Allianz SE,0.0112
ESGE,BMO MSCI EAFE ESG Leaders Index ETF - CAD,https://etfmarket.neo.inc/en/fund/ESGE,L'Oreal SA,0.0111
ESGE,BMO MSCI EAFE ESG Leaders Index ETF - CAD,https://etfmarket.neo.inc/en/fund/ESGE,Air Liquide SA,0.0109
ESGE,BMO MSCI EAFE ESG Leaders Index ETF - CAD,https://etfmarket.neo.inc/en/fund/ESGE,Schneider Electric SE,0.0099
ESGE,BMO MSCI EAFE ESG Leaders Index ETF - CAD,https://etfmarket.neo.inc/en/fund/ESGE,Tokyo Electron Ltd,0.0092
ESGE,BMO MSCI EAFE ESG Leaders Index ETF - CAD,https://etfmarket.neo.inc/en/fund/ESGE,Iberdrola SA,0.009
ESGE,BMO MSCI EAFE ESG Leaders Index ETF - CAD,https://etfmarket.neo.inc/en/fund/ESGE,BNP Paribas Act. Cat.A,0.0083
ESGE,BMO MSCI EAFE ESG Leaders Index ETF - CAD,https://etfmarket.neo.inc/en/fund/ESGE,Compagnie Financiere Richemont SA,0.0076
ESGE,BMO MSCI EAFE ESG Leaders Index ETF - CAD,https://etfmarket.neo.inc/en/fund/ESGE,KDDI Corp,0.0074
ESGE,BMO MSCI EAFE ESG Leaders Index ETF - CAD,https://etfmarket.neo.inc/en/fund/ESGE,RELX PLC,0.0073
ESGE,BMO MSCI EAFE ESG Leaders Index ETF - CAD,https://etfmarket.neo.inc/en/fund/ESGE,Reckitt Benckiser Group PLC,0.0073
ESGE,BMO MSCI EAFE ESG Leaders Index ETF - CAD,https://etfmarket.neo.inc/en/fund/ESGE,National Grid PLC,0.0071
ESGE,BMO MSCI EAFE ESG Leaders Index ETF - CAD,https://etfmarket.neo.inc/en/fund/ESGE,Shin-Etsu Chemical Co Ltd,0.007
HIG,Brompton Global Healthcare Income & Growth ETF - CAD,https://etfmarket.neo.inc/en/fund/HIG,Novo Nordisk A/S,0.0526
HIG,Brompton Global Healthcare Income & Growth ETF - CAD,https://etfmarket.neo.inc/en/fund/HIG,Merck & Co Inc,0.0506
HIG,Brompton Global Healthcare Income & Growth ETF - CAD,https://etfmarket.neo.inc/en/fund/HIG,UnitedHealth Group Inc,0.0496
HIG,Brompton Global Healthcare Income & Growth ETF - CAD,https://etfmarket.neo.inc/en/fund/HIG,AstraZeneca PLC,0.0461
HIG,Brompton Global Healthcare Income & Growth ETF - CAD,https://etfmarket.neo.inc/en/fund/HIG,Steris PLC,0.045
HIG,Brompton Global Healthcare Income & Growth ETF - CAD,https://etfmarket.neo.inc/en/fund/HIG,Elevance Health Inc,0.044
HIG,Brompton Global Healthcare Income & Growth ETF - CAD,https://etfmarket.neo.inc/en/fund/HIG,Bristol-Myers Squibb Co,0.0436
HIG,Brompton Global Healthcare Income & Growth ETF - CAD,https://etfmarket.neo.inc/en/fund/HIG,Pfizer Inc,0.0435
HIG,Brompton Global Healthcare Income & Growth ETF - CAD,https://etfmarket.neo.inc/en/fund/HIG,Bayer AG,0.043
HIG,Brompton Global Healthcare Income & Growth ETF - CAD,https://etfmarket.neo.inc/en/fund/HIG,AbbVie Inc,0.0429
HIG,Brompton Global Healthcare Income & Growth ETF - CAD,https://etfmarket.neo.inc/en/fund/HIG,Thermo Fisher Scientific Inc,0.0425
HIG,Brompton Global Healthcare Income & Growth ETF - CAD,https://etfmarket.neo.inc/en/fund/HIG,Johnson & Johnson,0.0406
HIG,Brompton Global Healthcare Income & Growth ETF - CAD,https://etfmarket.neo.inc/en/fund/HIG,Edwards Lifesciences Corp,0.0372
HIG,Brompton Global Healthcare Income & Growth ETF - CAD,https://etfmarket.neo.inc/en/fund/HIG,IQVIA Holdings Inc,0.0366
HIG,Brompton Global Healthcare Income & Growth ETF - CAD,https://etfmarket.neo.inc/en/fund/HIG,Abbott Laboratories,0.0365
HIG,Brompton Global Healthcare Income & Growth ETF - CAD,https://etfmarket.neo.inc/en/fund/HIG,Merck KGaA,0.0322
HIG,Brompton Global Healthcare Income & Growth ETF - CAD,https://etfmarket.neo.inc/en/fund/HIG,Intuitive Surgical Inc,0.0314
HIG,Brompton Global Healthcare Income & Growth ETF - CAD,https://etfmarket.neo.inc/en/fund/HIG,GSK PLC,0.0281
HIG,Brompton Global Healthcare Income & Growth ETF - CAD,https://etfmarket.neo.inc/en/fund/HIG,IDEXX Laboratories Inc,0.0267
HIG,Brompton Global Healthcare Income & Growth ETF - CAD,https://etfmarket.neo.inc/en/fund/HIG,McKesson Corp,0.023
HIG,Brompton Global Healthcare Income & Growth ETF - CAD,https://etfmarket.neo.inc/en/fund/HIG,Eli Lilly and Co,0.0221
